auc,auprc,brier,ece,et_dice,tc_dice,wt_dice,et_iou,tc_iou,wt_iou,wt_hd95,dice,iou,hd95,epoch,loss
0.5052918712493181,0.20841366724880067,0.15773367816715056,0.035277724266052246,0.23211995681791728,0.3684166220768413,0.5718225351843872,0.14376208119391487,0.24600427848752487,0.43158839861639875,0.0,0.15269669269452052,0.10151533465518701,0.0,1,0.7524017745910471
0.46884888161483906,0.18887901129463242,0.15779851340271892,0.0351703017950058,0.35289380647950225,0.39607459021290464,0.6588565472839499,0.24285050567268068,0.26818532155207364,0.5252153008280221,0.0,0.2562673060245891,0.17335556208850417,0.0,2,0.6980187973127109
0.5328968903436988,0.2453814832084314,0.1581489801637307,0.04136370122432709,0.5554199363062339,0.6093124703351471,0.7952891165084646,0.42946835329649524,0.47308692992824203,0.679799295473418,0.0,0.25176934798142275,0.16821615174740706,0.0,3,0.6197867225354255
0.5555919258046917,0.25200135787918226,0.15863097214361377,0.048489660024642944,0.5731182264632192,0.6607208481115077,0.8002013892554338,0.448851287894345,0.5433832446662787,0.6879041020751555,0.0,0.39094170229602243,0.2813059902719822,0.0,4,0.5476845554992033
0.5177304964539007,0.20481934962023968,0.1566263704293884,0.01363120973110199,0.6177840749378085,0.7215435674228761,0.8330262911642802,0.4955521166072005,0.6005652806993095,0.7281597555309242,3.130402702655056,0.46619212756683637,0.3581834943183766,40.44413464771346,5,0.4964970853449642
0.5390070921985816,0.2164356961092823,0.15635226335675098,0.010859851209913174,0.5761505834470991,0.7024284513157459,0.8235482481920875,0.4553013771469015,0.5842104770006177,0.7164456453697238,0.0,0.4516268505236089,0.3497745424754688,0.0,6,0.4415516559628473
0.5515548281505729,0.21137943871271464,0.1566470722789911,0.01450437307357788,0.6510905544657969,0.7623232946470094,0.8452076101004931,0.5311335517145309,0.6483138078763174,0.7456358917327912,0.0,0.49441871277211796,0.39244133129265707,0.0,7,0.4036617892530147
0.6065466448445171,0.23895660604708843,0.1607117497759764,0.06671637296676636,0.6290481841778046,0.7466643080751743,0.8211654911168601,0.5125573322947078,0.6351334444926647,0.7154811635722109,0.0,0.5112582678583913,0.4092125900438284,0.0,8,0.37937269447753147
0.5983633387888708,0.2523348888215046,0.1581887098733637,0.04284803569316864,0.6724404882113478,0.7742708905395955,0.8474742448256878,0.5531196548981624,0.6665339500269146,0.7502579127540838,0.0,0.4517207461362009,0.36459127499054766,0.0,9,0.3680608137501076
0.5805782869612657,0.22464151250122766,0.15882556279233398,0.0516401082277298,0.6628253885834278,0.7802393347599358,0.8392317884044733,0.5466272842686283,0.6745655188466189,0.7385454476733064,4.791932669707951,0.46063941752105814,0.36151881298288957,36.44957138479182,10,0.35856925369111153
0.604037097654119,0.24459496790408003,0.15916477795061126,0.05696013569831848,0.6581263257509079,0.7852823409256281,0.8531173367396652,0.5395589727196151,0.6766284017018129,0.7584055915848008,0.0,0.42578374977904687,0.3391055718894904,0.0,11,0.35288638044650017
0.5816693944353518,0.23318028739789431,0.15740615573381264,0.035462766885757446,0.6557741072234315,0.783501559664393,0.8553934826721106,0.5396642260378297,0.6770443852155688,0.7594409978367143,0.0,0.5048695763483058,0.3998716968020004,0.0,12,0.34360012995931427
0.5843971631205673,0.2302751970911346,0.15669488646182012,0.04722676716089441,0.6615674191578361,0.7557185480020724,0.8486737117725799,0.5473378079842798,0.6486637171810914,0.754386899406713,0.0,0.49162146824456143,0.39270692447261724,0.0,13,0.33572092412452276
0.6141843971631206,0.2461942673306401,0.15606130044132524,0.013854284591016786,0.6684392226355178,0.8012683199402872,0.8594428938799222,0.5541101255943853,0.6992541863181057,0.7675463063984798,0.0,0.48244094417146377,0.38677468617768723,0.0,14,0.33497604901283423
0.5871249318057828,0.2399229847992468,0.15604809027477962,0.016203915091519527,0.668366052685647,0.795187196669545,0.8567909456747078,0.5522302983523143,0.6930606634148068,0.7624655098692328,2.467032569324765,0.48726755333824306,0.3943665659442619,35.21969881710005,15,0.33398388758857056
0.5974904528096017,0.24524353151080158,0.15564901899005235,0.011001917453892146,0.6635035749739452,0.7902858386351245,0.853995902655954,0.5477483628318713,0.6858311198372194,0.7592856079765382,0.0,0.49581054200133273,0.3960845695908477,0.0,16,0.324565576408714
0.599454446262957,0.2828053172031928,0.15538672032478662,0.02529281787584879,0.6645348093182382,0.7888110276827323,0.8563073326027085,0.5497866972696167,0.6867332444805836,0.7624665584484636,0.0,0.4735456837772366,0.3781990091772876,0.0,17,0.3180174541507325
0.6272231314784505,0.28371587501556184,0.1561044478557197,0.06327309258795623,0.6719717874772767,0.7995242442960799,0.8658808557637585,0.5576645714090613,0.6997197502107343,0.7746275822574814,0.0,0.46480020008490297,0.3729907871564882,0.0,18,0.3175355908200608
0.588216039279869,0.2839430219678531,0.15378926394831735,0.015430410979094672,0.6972157106243825,0.7963888983121017,0.8518591330744971,0.5812646965397029,0.6959310309879515,0.7583242063725935,0.0,0.4729469634278411,0.3793072709103578,0.0,19,0.30679472290581056
0.6485542825968358,0.329721581849576,0.15094577605911236,0.04716469047978342,0.6685534390506443,0.7906681708620169,0.8621875387270815,0.551633279292782,0.6899628559379017,0.7715366470614153,2.645148608729723,0.47812617600296015,0.38097785390162214,35.55321009894319,20,0.30391966775985235
0.6592471358428805,0.3388674682994285,0.14979552776716282,0.03412515122575309,0.6664143461199153,0.793127823667806,0.8629240077200858,0.5498110191736407,0.6937717570981822,0.7732182023299824,0.0,0.4579460516396908,0.36531098305007315,0.0,21,0.30058499036923697
0.6515002727768685,0.32969481603807027,0.14918597699346053,0.04954482376629574,0.6563721861200007,0.7835007920386344,0.8551078922893953,0.5433320939630139,0.6783844509701962,0.7626632830689393,0.0,0.46925998590795387,0.37402170592972184,0.0,22,0.2966467222048444
0.6842334969994545,0.3401048909202256,0.14946743138604734,0.060050426913507315,0.6789276700622895,0.7922136926069722,0.8606062309093763,0.5654585740070677,0.6929069438784856,0.7693817908129779,0.0,0.49223372908011753,0.39195927237051265,0.0,23,0.29479665734552574
0.6840152755046371,0.3417366845931672,0.14705740815668994,0.03202689434187933,0.6729983639259495,0.7963918949021082,0.8647557748172279,0.5592270743863021,0.6952068462188954,0.7752334628285248,0.0,0.49460198934268546,0.39464309757240057,0.0,24,0.28729672470047113
0.6823786142935079,0.33623734059933985,0.16247786094832603,0.12105891224674797,0.6818050586774583,0.7964462242267909,0.8589686841081472,0.5680204953974877,0.6966850022198363,0.7645198917705605,2.5419341439059493,0.46727741237898907,0.3746400869566066,33.01085315622913,25,0.28242184573448964
0.6741953082378614,0.3343612283992967,0.15189581132441138,0.06742409218614875,0.6803984361303715,0.802153386528366,0.8638631532821569,0.5674222847895658,0.7031806886551781,0.7751669214045439,0.0,0.48419553721288383,0.38623782590056693,0.0,26,0.281467250207011
0.6735406437534096,0.32845119168411274,0.15227655179213492,0.05050529264227607,0.6686461837282376,0.8007783704905712,0.8656848417580651,0.5556159794183804,0.7020537336311735,0.7775441842990292,0.0,0.49100642693237406,0.39159631665416256,0.0,27,0.2779167590674406
0.6960174577195855,0.35112867932946124,0.14817706382591425,0.0548406728849489,0.6708908738227332,0.7973323500065954,0.8652607358214658,0.5587660604216096,0.699441268826728,0.7767711916178787,0.0,0.4799178081712011,0.38316338788747345,0.0,28,0.27206073918883106
0.7025641025641025,0.3458364202703954,0.14722848989144033,0.051094198068435515,0.697352525956953,0.7993043985750644,0.8653708441603619,0.5831582821022625,0.7001154940260661,0.7765913282089476,0.0,0.4651492509743342,0.37275357923459296,0.0,29,0.27100646704065134
0.7102018548827059,0.34667374261538736,0.153875601973059,0.07266958180863115,0.6827264029265676,0.796618555354598,0.8699094428801075,0.5691161169922412,0.6987393590939527,0.7822523041060498,2.094022654274352,0.4554010312216231,0.36570945174519365,37.23153100204246,30,0.26508040283469186
