auc,auprc,brier,ece,et_dice,tc_dice,wt_dice,et_iou,tc_iou,wt_iou,wt_hd95,dice,iou,hd95,epoch,loss
0.5203491543917076,0.22665044433385723,0.1633517082435822,0.08328568935394287,0.21819735341454796,0.38520014403700326,0.631189616650598,0.13290189958986984,0.2601471128831953,0.489186148835561,0.0,0.2653818585897944,0.18059067120702782,0.0,1,0.7342378552038971
0.5372613202400436,0.2188732319736262,0.15643457227430008,0.00825251256378317,0.3713162990741565,0.43949474989178255,0.704320277573303,0.25816111547364523,0.30755431596288096,0.5767516219694784,0.0,0.23910495876104626,0.1589537232182438,0.0,2,0.6790349070700059
0.5481723949809056,0.2327269077912044,0.15709510484990774,0.02819599211215973,0.5416830372991879,0.6053477281165103,0.8105689027015819,0.4171599554444168,0.472562586819673,0.6997159714581929,0.0,0.35215227586782816,0.24244253325742904,0.0,3,0.5934078910582801
0.5247681396617567,0.22681722203585902,0.15706612869158385,0.02705247700214386,0.5484723934151742,0.6614920718361931,0.8138838451917311,0.4251694889241472,0.5399160706149362,0.7036320875548856,0.0,0.3993370496647566,0.2944980777569105,0.0,4,0.5057457821678918
0.541189307146754,0.24493432568304288,0.15667548829219638,0.022402584552764893,0.5988945141344364,0.7115249664735163,0.8083446582893234,0.481132573775317,0.5985615438481784,0.7013050442350202,4.792637452018412,0.48610656441477645,0.38208175183531007,39.700270272258216,5,0.43898214748433906
0.5586470267321331,0.25399762591229225,0.15653852471728696,0.01879347860813141,0.6016791530502813,0.7270626909032145,0.8399809796691239,0.46978845129508046,0.6009184197809448,0.7400544122137068,0.0,0.5214625222301215,0.4164767175458288,0.0,6,0.40550715699946166
0.5488270594653574,0.2265355643112016,0.1568631923160017,0.025600507855415344,0.6452389314949034,0.7635663436618593,0.848444733023319,0.5279517441213353,0.6506217054806784,0.7516380780841994,0.0,0.5259346499467444,0.42163538544768514,0.0,7,0.3855958912467611
0.5632296781232952,0.23906124296703846,0.15673560261100347,0.02589590847492218,0.6560226495864575,0.7741062158593017,0.8494331431583295,0.5420181659056436,0.6649466499012525,0.7544825580675972,0.0,0.5369368704716537,0.4279982362769486,0.0,8,0.3743926758027595
0.5975995635570104,0.23891321051210687,0.15664998381354292,0.023243367671966553,0.6658256445969166,0.7815580700099568,0.8578386487600673,0.5507631607543616,0.6700026500960332,0.7625618873400487,0.0,0.5112527976130931,0.4056104755358902,0.0,9,0.36718877180485254
0.5848336061102019,0.26449050237426314,0.15748991048391775,0.036867544054985046,0.6474995517778726,0.7571426843509165,0.8497905000847464,0.5249638329297754,0.6487090533036491,0.754914310732441,3.239931128489647,0.5441644141484706,0.43703545967281365,32.170430528337334,10,0.35825543785872666
0.5567921440261867,0.23399160665791052,0.15633113598609932,0.022259041666984558,0.6613173622589275,0.7732093443899521,0.8480521631075214,0.54372899907533,0.6651644520589332,0.7524545101386824,0.0,0.5161901096572755,0.4114554977613857,0.0,11,0.34856529000136177
0.5697763229678123,0.2427555947403236,0.1607006030457008,0.0727643221616745,0.6633370643374252,0.77191752834346,0.8532354012923073,0.5461536660012702,0.6605974151153792,0.7555667771476284,0.0,0.5404985751626254,0.43585706555810416,0.0,12,0.34386249039299
0.5729405346426623,0.2463785905683833,0.15509381991602703,0.04574450580420697,0.6711483994910353,0.7790746190961182,0.8539622508068015,0.5567790364319976,0.6732231318072694,0.7592385254928213,0.0,0.5143107907395712,0.4106462643873834,0.0,13,0.3375628232014969
0.5602836879432624,0.2565823177253353,0.15646651831138064,0.0324378491884349,0.6694806114747043,0.7839221171132671,0.8515433295830054,0.5529387443644996,0.674945682799947,0.7559035029809447,0.0,0.5093855930622947,0.40667572092660165,0.0,14,0.33070790096654656
0.5775231860338244,0.2519790611082343,0.1551015073843679,0.02990563983333705,0.675504487807076,0.7922735889734854,0.8587111189553069,0.5602269371818996,0.6882613264632219,0.7660538910796801,2.54498924514803,0.5107231098011945,0.40821921892808144,32.94589355315477,15,0.329894558729037
0.5741407528641572,0.25435633116067835,0.1542265760634446,0.01588752752317557,0.6675604460017798,0.7893448771323366,0.8581428602274552,0.5515282944801942,0.6851037839889595,0.7656103172691012,0.0,0.5081337200052706,0.40398807486381033,0.0,16,0.3304170884161139
0.5944353518821605,0.28020338621782337,0.16356031442493343,0.0978467379746687,0.6714069303635374,0.7903996128236671,0.8585211567476481,0.555444263887629,0.6859141697154192,0.7662522320389429,0.0,0.5268355461996433,0.41987437779565245,0.0,17,0.3187924019267347
0.5920349154391708,0.2800471973731621,0.15346044936357905,0.010056660089007963,0.6645399467132997,0.7883485322304749,0.8580893921944677,0.5511474613360285,0.6832866213898543,0.7659833088048075,0.0,0.533209747041795,0.430657754783513,0.0,18,0.3161986848536115
0.6020731042007639,0.27674651987673055,0.1544045457824055,0.026705181933254885,0.6718200289640539,0.7833444445462127,0.8422210368340373,0.5548031341260793,0.679822523307812,0.7445681011350577,0.0,0.5016544259368271,0.40103999588154027,0.0,19,0.31194747345016854
