auc,auprc,brier,ece,et_dice,tc_dice,wt_dice,et_iou,tc_iou,wt_iou,wt_hd95,dice,iou,hd95,epoch,loss
0.3994544462629569,0.16354925353860894,0.15790879010309564,0.035372182726860046,0.23425244001581744,0.38899330048425446,0.640236644477552,0.14586176711311352,0.26332232548802736,0.49304684060450454,0.0,0.24900492948960057,0.16351947304896444,0.0,1,0.7358419487318391
0.49939989088925263,0.21838745777484883,0.15649604620245372,0.013297509189989398,0.34133923216093337,0.44704926636950704,0.725542798533527,0.23315068441376963,0.31516100308454975,0.5989412579909185,0.0,0.34863081538007085,0.24054982456405533,0.0,2,0.6788525750424798
0.5332242225859247,0.21247538509055997,0.15785594813899553,0.03768184781074524,0.5400902139492397,0.6224097471661948,0.7998286382118852,0.4115582368283552,0.49400517349450956,0.6802328949190237,0.0,0.401930040148483,0.2865338188942719,0.0,3,0.5892327698429672
0.5598472449536279,0.22109882996545904,0.15678197120900617,0.019025146961212158,0.6112715005761208,0.7200615090915344,0.8360544456817492,0.4886186068385417,0.6001636000542174,0.7330465541188154,0.0,0.4592930754408654,0.33938170410457297,0.0,4,0.49978745307611383
0.5380250954719039,0.22075153903483188,0.15652432214589687,0.007829397916793823,0.6285506676904015,0.7435452162821136,0.8409388963707498,0.5047182707603852,0.6229058424904703,0.7400674591651217,2.9692444046191326,0.511283927339884,0.40613215040947087,34.701997578137195,5,0.4351455976658233
0.5418439716312057,0.22100367044286437,0.15704354123807468,0.024159833788871765,0.6232216824189241,0.6984969656398982,0.8316337550038806,0.5018980352029839,0.5810049718812544,0.7285200464983904,0.0,0.5133433924654203,0.40565670572871293,0.0,6,0.40569439994684164
0.5660665575559192,0.24019058989686726,0.15642007698741048,0.0012127608060836792,0.6344937243651085,0.7483914660569717,0.8411686422956767,0.5149663671579149,0.634437436853299,0.7405862305858666,0.0,0.5027584419519376,0.40289800949376625,0.0,7,0.3899225175118471
0.45319148936170217,0.19365637969554392,0.15750661016260442,0.030976295471191406,0.6425018831143336,0.7659989537940821,0.8510791304914488,0.5245492272009028,0.6523652312660853,0.7557337378656971,0.0,0.5093119344597541,0.4026681635422786,0.0,8,0.37784645704101333
0.5183851609383525,0.21340165655094007,0.1564948262989528,0.0036288528956037736,0.6460330951276997,0.7531596312202996,0.8298959968334827,0.527334623643327,0.6414579627102059,0.7260797744661491,0.0,0.49646660750696375,0.3934405572565096,0.0,9,0.3679643763888697
0.5177304964539007,0.24381303259231862,0.1565199689861118,0.010716039010229772,0.6613227864046523,0.7747759558404523,0.8545455688085446,0.5408900490808936,0.6658598697299519,0.7596536087416064,2.3832780144906236,0.4882550119100227,0.38791450097024904,39.16677261115015,10,0.35774682277107833
0.6092744135297328,0.281228512961874,0.15657721646421474,0.01362752914428711,0.6604441989197649,0.76810700863834,0.8462250987536668,0.5448227453832901,0.657182232524896,0.7476095211121443,0.0,0.5114701030066044,0.4094784833678869,0.0,11,0.3597943430562074
0.508292416803055,0.24300604647242657,0.156486897799444,0.00045496225357055664,0.66213373320827,0.7745003048164099,0.857107639605834,0.5425503479327881,0.6624151819457099,0.761195470599337,0.0,0.490334215828039,0.39201431469272263,0.0,12,0.3483399449776295
0.5894162575013638,0.27206319180832816,0.15694807232907193,0.022685617208480835,0.6672927891858644,0.7887353571222747,0.8479831788479278,0.5514774743683772,0.6849084404137924,0.7518575768875307,0.0,0.5047304537194662,0.39869935564554077,0.0,13,0.3429960379257459
